dusty	ᎪᏍᏚᎭᎢ	[kò:sdu:ha̋:ʔi] (adj/adv)
Dutch	ᎠᏛᏥ	[Advji]  (single noun)
Dutch	ᎠᏂᏛᏥ	[Ani:dvji]  (plural noun)
dweller	ᎡᎯ	[e̋:hi]  (single noun)
dweller	ᎠᏁᎯ	[ane̋:hi]  (plural noun)
dying	ᎠᏲᎱᏍᎦ	[à:yo:hu:sga]  (he is) (human) (3rd/present continuous)
dying	ᏥᏲᎤᏍᎦ	[jiyoʔu:sga]  (he is) (human) (1st/present continuous)
dying	ᎤᏲᎱᏒᎢ	[ù:yo:hu:sv̌:ʔi]  (he is) (human) (3rd/remote past)
dying	ᎠᏲᎱᏍᎪᎢ	[à:yo:hu:sgó:ʔi]  (he is) (human) (3rd/habitual)
dying	ᎯᏲᎱᎯ	[hiyo:hǔ:hi]  (he is) (human) (2nd/immediate)
dying	ᎤᏲᎱᎯᏍᏗ	[u:yo:hu:hisdi]  (he is) (human) (3rd/deverbal)
dying	ᎦᎵᏬᎦ	[gali:hwó:ga]  (animal, plant) (it is) (3rd/present continuous)
dying	ᏥᎵᏬᎦ	[jilì:wó:ga]  (animal, plant) (it is) (1st/present continuous)
dying	ᎤᎵᏬᏨᎢ	[ù:li:hwó:jv̌:ʔi]  (animal, plant) (it is) (3rd/remote past)
dying	ᎦᎵᏬᎪᎢ	[gali:hwó:gó:ʔi]  (animal, plant) (it is) (3rd/habitual)
dying	ᎯᎵᏬᎩ	[hili:hwò:gi]  (animal, plant) (it is) (2nd/immediate)
dying	ᎤᎵᏬᏍᏗ	[u:li:hwò:sdi]  (animal, plant) (it is) (3rd/deverbal)
eager	ᎠᎦᏟᏱ	[agahli̋:yi] (adj/adv)
eager	ᎠᏂᎦᏟᏱ	[ani:gahli̋:yi]  (plural adj/adv)
eagle	ᎠᏬᎭᎵ	[awǒ:háʔli]  (single noun)
ear	ᎦᎴᏂ	[gaʔle̋:ni]  (his) (single noun)
ear	ᏗᎦᎴᏂ	[digaʔle̋:ni]  (his) (plural noun)
earlier than	ᎢᎬᏱ	[igv̌:yi] (adj/adv)
early in	ᎩᎳ	[kila̋] (adj/adv)
earring	ᎠᏟᎠᏙ	[adliʔado]  (single noun)
earring	ᏗᏟᎠᏙ	[di:dliʔado]  (plural noun)
east	ᏗᎧᎸᎬᎢ	[dikalv̌:gv̋:ʔi]  (single noun)
easy	ᎠᎯᏓ	[ahi̋:da] (adj/adv)
easy	ᏗᎯᏓ	[di:hi̋:da]  (plural adj/adv)
eating a flexible object	ᏥᏯᏰᎠ	[ji:yà:yé:ʔa] (an.)  (he is) (1st/present continuous)
eating a flexible object	ᏥᏰᎠ	[jì:yé:ʔa] (in.)  (he is) (1st/present continuous)
eating a flexible object	ᎯᏯᏯᎦ	[hi:yà:yaga] (in.)  (he is) (2nd/immediate)
eating a flexible object	ᎯᏯᎦ	[hi:hyaga] (an.)  (he is) (2nd/immediate)
eating a flexible object	ᎦᏰᎠ	[ga:hyé:ʔa]  (he is) (3rd/present continuous)
eating a flexible object	ᎤᏩᏯᎥᎢ	[ù:wa:hyá:ʔv̌:ʔi]  (he is) (3rd/remote past)
eating a flexible object	ᎦᏰᏍᎪᎢ	[ga:hyé:sgó:ʔi]  (he is) (3rd/habitual)
eating a flexible object	ᎤᏩᏰᏍᏗ	[uwa:hyè:sdi]  (he is) (3rd/deverbal)
eating a long object	ᎠᏍᏗᎩᎠ	[à:sdǐ:gíʔa]  (he is) (3rd/present continuous)
eating a long object	ᏥᏍᏗᎩᎠ	[jì:sdǐ:gíʔa]  (he is) (1st/present continuous)
eating a long object	ᎤᏍᏗᎬᎢ	[ù:sdí:gv̌:ʔi]  (he is) (3rd/remote past)
eating a long object	ᎠᏍᏗᎩᏍᎪᎢ	[à:sdǐ:gî:sgó:ʔi]  (he is) (3rd/habitual)
eating a long object	ᎯᏍᏗᎦ	[hisdǐ:ga]  (he is) (2nd/immediate)
eating a long object	ᎤᏍᏗᎩᏍᏗ	[u:sdǐ:gî:sdi]  (he is) (3rd/deverbal)
eating a meal	ᎠᎵᏍᏓᏴᎲᏍᎦ	[àlsdâ:yv:hv́sga]  (he is) (3rd/present continuous)
eating a meal	ᎦᎵᏍᏓᏴᎲᏍᎦ	[galì:sdâ:yv:hv́sga]  (he is) (1st/present continuous)
eating a meal	ᎤᎵᏍᏓᏴᏅᎢ	[ùlsdâ:yv:hnv̌:ʔi]  (he is) (3rd/remote past)
eating a meal	ᎠᎵᏍᏓᏴᎲᏍᎪᎢ	[àlsdâ:yv:hvsgó:ʔi]  (he is) (3rd/habitual)
eating a meal	ᎭᎵᏍᏓᏴᎲᎦ	[halsdà:yv:hv̀:ga]  (he is) (2nd/immediate)
eating a meal	ᎤᎵᏍᏓᏴᏗ	[ulsdàyhdi]  (he is) (3rd/deverbal)
eating it	ᎠᎩᎠ	[à:gíʔa]  (he is) (a single solid food) (3rd/present continuous)
eating it	ᏥᎩᎠ	[jigíʔa]  (he is) (a single solid food) (1st/present continuous)
eating it	ᎤᎬᎢ	[ù:gv̌:ʔi]  (he is) (a single solid food) (3rd/remote past)
eating it	ᎠᎩᏍᎪᎢ	[à:gî:sgó:ʔi]  (he is) (a single solid food) (3rd/habitual)
eating it	ᎯᎦ	[higa]  (he is) (a single solid food) (2nd/immediate)
eating it	ᎤᎩᏍᏗ	[u:gì:sdi]  (he is) (a single solid food) (3rd/deverbal)
eating it up	ᎠᏒᎲᏍᎦ	[à:svhv́sga]  (he is) (3rd/present continuous)
eating it up	ᏥᏒᎲᏍᎦ	[jì:svhv́sga]  (he is) (1st/present continuous)
eating it up	ᎤᏒᏅᎢ	[ù:svhnv́:ʔi]  (he is) (3rd/remote past)
eating it up	ᎠᏒᎲᏍᎪᎢ	[à:svhv́sgó:ʔi]  (he is) (3rd/habitual)
eating it up	ᎯᏒᎿ	[hisvhna]  (he is) (2nd/immediate)
eating it up	ᎤᏒᎲᏍᏗ	[u:sv́hv́sdi]  (he is) (3rd/deverbal)
eel	ᏢᏕᏆ	[tlv̌:dé:gwa]  (single noun)
egg	ᎤᏪᏥ	[uwě:ji]  (single noun)
egg	ᏧᏪᏥ	[juwě:ji]  (plural noun)
eight	ᏣᏁᎳ	[chaně:la] (adj/adv)
eight	ᏧᏁᎳ	[chuně:la] (adj/adv)
elbow	ᎠᎩᏳᏍᎨ	[akiyu:sge]  (single noun)
elbow	ᏗᎩᏳᏍᎨ	[di:kiyu:sge]  (plural noun)
elbow	ᎠᎩᏳᏍᎨᏂ	[akiyu:sge̋:ni]  (his) (single noun)
elbow	ᏗᎩᏳᏍᎨᏂ	[di:kiyu:sge̋:ni]  (his) (plural noun)
electricity	ᎠᎾᎦᎵᏍᎩ	[anà:ga:lǐ:sgi]  (single noun)
electricity	ᏗᎾᎦᎵᏍᎩ	[di:nà:galǐ:sgi]  (1st/present continuous)
elephant	ᎧᎹᎹ	[kama:ma]  (single noun)
embarrassed	ᎠᏕᎰᏍᎦ	[à:de:hǒ:sga]  (he is) (3rd/present continuous)
embarrassed	ᎦᏕᎣᏍᎦ	[gadeʔǒ:sga]  (he is) (1st/present continuous)
embarrassed	ᎤᏕᎰᏒᎢ	[ù:de:hǒ:sv́:ʔi]  (he is) (3rd/remote past)
embarrassed	ᎠᏕᎰᏍᎪᎢ	[à:de:hǒ:sgóʔi]  (he is) (3rd/habitual)
embarrassed	ᎭᏕᎰᎯ	[hade:hǒ:hi]  (he is) (2nd/immediate)
embarrassed	ᎤᏕᎰᎯᏍᏗ	[u:de:hǒ:hísdi]  (he is) (3rd/deverbal)
embarrassing him	ᎠᏕᎰᎯᏍᏗᎭ	[à:de:hǒ:hísdiha]  (he is) (3rd/present continuous)
embarrassing him	ᏥᏯᏕᎣᎯᏍᏗᎭ	[ji:yade:ʔǒ:hísdiha]  (he is) (1st/present continuous)
embarrassing him	ᎤᏕᎰᎯᏍᏔᏅᎢ	[ù:de:hǒ:hǐstanv̌:ʔi]  (he is) (3rd/remote past)
embarrassing him	ᎠᏕᎰᎯᏍᏗᏍᎪᎢ	[à:de:hǒ:hísdi:sgó:ʔi]  (he is) (3rd/habitual)
embarrassing him	ᎯᏯᏕᎣᎯᏍᏓ	[hi:yadeʔo:hisda]  (he is) (2nd/immediate)
embarrassing him	ᎤᏕᎰᎯᏍᏙᏗ	[u:de:hǒ:hísdohdi]  (he is) (3rd/deverbal)
embarrassment	ᎤᏕᎰᎯᏍᏗ	[u:de:hǒ:hi:sdi]  (single noun)
empty	ᎤᏏᏩ	[ǔ:sihwa] (adj/adv)
empty	ᏧᏏᏩ	[jǔ:sihwa]  (plural adj/adv)
ending	ᎠᎵᏍᏆᏗᎠ	[àlsgwadíʔa]  (it is) (3rd/present continuous)
ending	ᎤᎵᏍᏆᏛᎢ	[ùlsgwádv̌:ʔi]  (it is) (3rd/remote past)
ending	ᎠᎵᏍᏆᏗᏍᎪᎢ	[àlsgwadî:sgó:ʔi]  (it is) (3rd/habitual)
ending	ᎤᎵᏍᏆᏗᏍᏗ	[ulsgwadì:sdi]  (it is) (3rd/deverbal)
enduring it	ᏕᎨᏛᏍᎦ	[de:gé:tvsga]  (he is) (idiom) (3rd/present continuous)
enduring it	ᏕᎨᏛᏍᎦ	[de:géʔdvsga]  (he is) (idiom) (1st/present continuous)
enduring it	ᏚᏪᏘᏅᎢ	[dù:we:tínv́:ʔi]  (he is) (idiom) (3rd/remote past)
enduring it	ᏕᎨᏛᏍᎪᎢ	[de:gé:tv́sgó:ʔi]  (he is) (idiom) (3rd/habitual)
enduring it	ᏖᏛᎦ	[te:tv̂:ga]  (he is) (idiom) (2nd/immediate)
enduring it	ᏧᏪᏘᏗ	[juwe:tdi]  (he is) (idiom) (3rd/deverbal)
enemies	ᏗᏂᏓᎿᏫ	[di:ni:dá:hnawi]  (single noun)
enemy	ᏗᏂᏓᎿᏫ	[di:ni:dá:hnawi]  (his) (single noun)
English	ᎠᏂᏲᏁᎦ	[ani:yó:ne:ga] (language) (plural noun)
English	ᎠᏂᏴᏭᏁᎦ	[ani:yv́:wúne:ga] (language) (plural noun)
English	ᎩᎵᏏ	[Gili:si]  (single noun)
English	ᏲᏁᎦ	[yó:ne:ga] (language) (single noun)
English	ᏴᏭᏁᎦ	[yv́:wúne:ga] (language) (single noun)
enough	ᎡᎵᏊ	[e:li̋:gwu] (adj/adv)
enough	ᎡᎵᏊ	[e:li̋:gwu] (adj/adv)  (it is)
entering it	ᎠᏴᎯᎭ	[à:yv:híha]  (he is) (3rd/present continuous)
entering it	ᏥᏴᎢᎭ	[jiyvʔíha]  (he is) (1st/present continuous)
entering it	ᎤᏴᏢᎢ	[ù:yv:hlv̌:ʔi]  (he is) (3rd/remote past)
entering it	ᎠᏴᎯᎰᎢ	[à:yv:hihó:ʔi]  (he is) (3rd/habitual)
entering it	ᎯᏴᎭ	[hiyv̌:ha]  (he is) (2nd/immediate)
entering it	ᎤᏴᏍᏗ	[u:yv:sdi]  (he is) (3rd/deverbal)
entrance	ᎠᏴᏍᏙᏗᎢ	[àyv:sdóhdi̋:ʔi]  (single noun)
entrance	ᏗᏴᏍᏙᏗᎢ	[di:yv:sdóhdi̋:ʔi]  (plural noun)
eraser	ᎠᏍᎪᎸᏗᏍᏗ	[à:sgǒ:lv̋:dì:sdi]  (single noun)
eraser	ᏗᏍᎪᎸᏗᏍᏗ	[di:sgǒ:lv̋:dì:sdi]  (plural noun)
erasing it	ᎠᏍᎪᎸᏗᎠ	[à:sgǒ:lv́:di:ʔa]  (he is) (3rd/present continuous)
erasing it	ᏥᏍᎪᎸᏗᎠ	[jì:sgǒ:lv́:diʔa]  (he is) (1st/present continuous)
erasing it	ᎤᏍᎪᎸᏛᎢ	[ù:sgǒ:lv́:dv̌:ʔi]  (he is) (3rd/remote past)
erasing it	ᎠᏍᎪᎸᏗᏍᎪᎢ	[à:sgǒ:lv́:dì:sgó:ʔi]  (he is) (3rd/habitual)
erasing it	ᎯᏍᎪᎸᏓ	[hisgo:lv̌:da]  (he is) (2nd/immediate)
erasing it	ᎤᏍᎪᎸᏗᏍᏗ	[u:sgǒ:lv́:dì:sdi]  (he is) (3rd/deverbal)
escaping	ᎠᎵᏘᎠ	[à:lití:ʔa]  (he is) (3rd/present continuous)
escaping	ᎦᎵᏘᎠ	[galì:tí:ʔa]  (he is) (1st/present continuous)
escaping	ᎤᎵᏘᏒᎢ	[ù:lití:sv̌:ʔi]  (he is) (3rd/remote past)
escaping	ᎠᎵᏘᏍᎪᎢ	[à:lití:sgó:ʔi]  (he is) (3rd/habitual)
escaping	ᎭᎵᏘ	[haliti]  (he is) (2nd/immediate)
escaping	ᎤᎵᏘᏍᏗ	[u:litì:sdi]  (he is) (3rd/deverbal)
etc	ᎤᏪᏡᎦ	[ù:we:hlúhga]  (he is) (3rd/present continuous)
etc	ᎠᏇᏡᎦ	[à:gwe:hlúhga]  (he is) (1st/present continuous)
etc	ᎤᏪᏡᏅᎢ	[ù:we:hluhnv̌:ʔi]  (he is) (3rd/remote past)
etc	ᎤᏪᏡᎪᎢ	[ù:we:hluhgó:ʔi]  (he is) (3rd/habitual)
etc	ᎮᏡᎲᎦ	[he:hlúhv̀:ga]  (he is) (2nd/immediate)
etc	ᎤᏪᏡᎲᏍᏗ	[u:we:hluhv́sdi]  (he is) (3rd/deverbal)
etc	ᎦᎾᎵ	[gà:náʔli] (adj/adv)
etc	ᎨᏡᎲᏍᎦ	[ge:hluhv́sga]  (he or it is) (3rd/present continuous)
etc	ᎨᎷᎲᏍᎦ	[gè:luhv́sga]  (he or it is) (1st/present continuous)
etc	ᎤᏪᏡᏅᎢ	[ù:we:hluhnv̌:ʔi]  (he or it is) (3rd/remote past)
etc	ᎨᏡᎲᏍᎪᎢ	[ge:hluhv́sgóʔi]  (he or it is) (3rd/habitual)
etc	ᎮᏡᎲᎦ	[he:hluhv̀:ga]  (he or it is) (2nd/immediate)
etc	ᎤᏪᏡᎲᏍᏗ	[uwe:hluhv́sdi]  (he or it is) (3rd/deverbal)
etc	ᏂᎦᏪᎠ	[nigaweʔa]  (it is) (3rd/present continuous)
etc	ᏂᏥᏪᎠ	[nijiweʔa]  (it is) (1st/present continuous)
etc	ᏄᏪᏒᎢ	[nù:wè:sv̌:ʔi]  (it is) (3rd/remote past)
etc	ᏂᎦᏪᏍᎪᎢ	[nigawè:sgó:ʔi]  (it is) (3rd/habitual)
etc	ᏂᏫ	[hníwi]  (it is) (2nd/immediate)
etc	ᎢᏳᏪᏍᏗ	[iyú:wè:sdi]  (it is) (3rd/deverbal)
ever	ᎢᎸᎯᏳᎢ	[ilv̌:híyű:ʔi] (adj/adv)
every day	ᏧᏙᏓᏋᏓ	[ju:dǒ:dagwvda] (adj/adv)
everywhere	ᏂᎬᎢ	[nikv̋:ʔi] (adj/adv)
evil	ᎠᏍᎦᏂ	[asgahni]  (single noun)
examining him or it	ᏥᎪᎵᏰᎠ	[ji:go:lǐ:yéʔa] (an.)  (he is) (1st/present continuous)
examining him or it	ᏥᎪᎵᏰᎠ	[jigo:lǐ:yéʔa] (in.)  (he is) (1st/present continuous)
examining him or it	ᎯᎪᎵᏯ	[hi:go:lǐ:ya] (in.)  (he is) (2nd/immediate)
examining him or it	ᎯᎪᎵᏯ	[higo:lǐ:ya] (an.)  (he is) (2nd/immediate)
examining him or it	ᎠᎪᎵᏰᎠ	[à:go:lǐ:yéʔa]  (he is) (3rd/present continuous)
examining him or it	ᎤᎪᎵᏰᎥᎢ	[ù:go:lǐ:yéʔv̌:ʔi]  (he is) (3rd/remote past)
examining him or it	ᎠᎪᎵᏰᏍᎪᎢ	[à:go:lǐ:yê:sgó:ʔi]  (he is) (3rd/habitual)
examining him or it	ᎤᎪᎵᏰᏗ	[u:go:lǐ:yê:di]  (he is) (3rd/deverbal)
exchanging	ᎠᎵᎢᏗᎠ	[à:líʔi:díʔa]  (he is) (3rd/present continuous)
exchanging	ᎦᎵᎢᏗᎠ	[ga:líʔi:díʔa]  (he is) (1st/present continuous)
exchanging	ᎤᎵᎢᏛᎢ	[ù:líʔi:dv̌:ʔi]  (he is) (3rd/remote past)
exchanging	ᎠᎵᎢᏗᏍᎪᎢ	[à:líi:dî:sgó:ʔi]  (he is) (3rd/habitual)
exchanging	ᎭᎵᎢᏓ	[ha:liʔǐ:da]  (he is) (2nd/immediate)
exchanging	ᎤᎵᎢᏗᏍᏗ	[u:liʔǐ:dî:sdi]  (he is) (3rd/deverbal)
excuse	ᏗᏢᏈᏍᏙᏗ	[di:dlv:kwísdohdi]  (single noun)
exit	ᎦᏄᎪᎢᏍᏙᏗᎢ	[ganu:goʔisdóhdi̋:ʔ]  (single noun)
exiting	ᎦᏄᎪᎦ	[ganu:gó:ga]  (he is) (3rd/present continuous)
exiting	ᏥᏄᎪᎦ	[jinu:gó:ga]  (he is) (1st/present continuous)
exiting	ᎤᏄᎪᏨᎢ	[ù:nu:gó:jv̌:ʔi]  (he is) (3rd/remote past)
exiting	ᎦᏄᎪᎪᎢ	[ganu:gó:gó:ʔi]  (he is) (3rd/habitual)
exiting	ᎯᏄᎪᎢ	[hinu:go:ʔi]  (he is) (2nd/immediate)
exiting	ᎤᏄᎪᏍᏗ	[u:nu:gò:sdi]  (he is) (3rd/deverbal)
explaining it	ᏕᎪᏏᏏᎭ	[de:gô:si:síha]  (he is) (a Biblical text) (3rd/present continuous)
explaining it	ᏕᎪᏏᏏᎭ	[de:gô:si:síha]  (he is) (a Biblical text) (1st/present continuous)
explaining it	ᏚᏬᏏᏌᏅᎢ	[dù:wó:si:sahnv̌:ʔi]  (he is) (a Biblical text) (3rd/remote past)
explaining it	ᏕᎪᏏᏏᏍᎪᎢ	[de:gô:si:sǐ:sgóʔi]  (he is) (a Biblical text) (3rd/habitual)
explaining it	ᏙᏏᏌ	[tó:si:sa]  (he is) (a Biblical text) (2nd/immediate)
explaining it	ᏧᏬᏏᏐᏗ	[juwò:sǐ:sóhdi]  (he is) (a Biblical text) (3rd/deverbal)
exploding	ᎠᏔᏍᎩᎠ	[à:tasgí:ʔa]  (it is) (3rd/present continuous)
exploding	ᎤᏔᏍᎩᏒᎢ	[ù:tasgí:sv̌:ʔi]  (it is) (3rd/remote past)
exploding	ᎠᏔᏍᎩᏍᎪᎢ	[à:tasgí:sgó:ʔi]  (it is) (3rd/habitual)
exploding	ᎭᏔᏍᎩ	[hatasgi]  (it is) (2nd/immediate)
exploding	ᎤᏔᏍᎩᏍᏗ	[u:tasgì:sdi]  (it is) (3rd/deverbal)
exploding it	ᎠᏔᏍᎩᏍᏗᎭ	[à:tasgí:sdi:ha]  (he is) (3rd/present continuous)
exploding it	ᏥᏔᏍᎩᏍᏗᎭ	[jì:tasgí:sdiha]  (he is) (1st/present continuous)
exploding it	ᎤᏔᏍᎩᏍᏔᏅᎢ	[ù:tasgí:stanv̌:ʔi]  (he is) (3rd/remote past)
exploding it	ᎠᏔᏍᎩᏍᏗᏍᎪᎢ	[à:tasgí:sdi:sgó:ʔi]  (he is) (3rd/habitual)
exploding it	ᎭᏔᏍᎩᏍᏓ	[hatasgì:sda]  (he is) (2nd/immediate)
exploding it	ᎤᏔᏍᎩᏍᏙᏗ	[u:tasgì:sdóhdi]  (he is) (3rd/deverbal)
explosive	ᎠᏔᏍᎩᏍᎩ	[atasgi̋:sgi]  (single noun)
explosive	ᏗᏔᏍᎩᏍᎩ	[di:tasgi̋:sgi]  (plural noun)
eye	ᎠᎦᏔ	[akta]  (single noun)
eye	ᏗᎦᏔ	[di:kta]  (plural noun)
eye	ᎠᎦᏙᎵ	[aktő:li]  (his) (single noun)
eye	ᏗᎦᏙᎵ	[di:ktő:li]  (his) (plural noun)
eyeglasses	ᏗᎦᏘᏅᏘᏗ	[di:ktinv̋:tdi]  (single noun)
face	ᎤᎧᏛᎯ	[ù:katv̋:ʔhi]  (his) (single noun)
fading	ᎠᏍᎪᎸᎦ	[à:sgǒ:lv̂:ga]  (it is) (3rd/present continuous)
fading	ᎤᏍᎪᎸᏨᎢ	[ù:sgǒ:lv̂:jv̌:ʔi]  (it is) (3rd/remote past)
fading	ᎠᏍᎪᎸᎪᎢ	[à:sgǒ:lv̂:gó:ʔi]  (it is) (3rd/habitual)
fading	ᎤᏍᎪᎸᎢᏍᏗ	[u:sgǒ:lv̂ysdi]  (it is) (3rd/deverbal)
fairly well	ᎣᏏ	[o:sí] (adj/adv)
faith	ᎪᎯᏳᏗ	[go:hiyhdi]  (single noun)
fall	ᎤᎵᎪᎲᏍᏗ	[u:li:gǒ:hv:sdi]  (single noun)
falling	ᎪᎰᏍᎦ	[go:hosga] (it is) (round, long) (3rd/present continuous)
falling	ᎪᎣᏍᎦ	[goʔosga] (it is) (round, long) (1st/present continuous)
falling	ᎤᏬᎰᏒᎢ	[ù:wo:hosv̌:ʔi] (it is) (round, long) (3rd/remote past)
falling	ᎪᎰᏍᎪᎢ	[go:hosgó:ʔi] (it is) (round, long) (3rd/habitual)
falling	ᎰᎰᎯ	[ho:hohi] (it is) (round, long) (2nd/immediate)
falling	ᎤᏬᎰᎯᏍᏗ	[uwo:hohisdi] (it is) (round, long) (3rd/deverbal)
falling from a hanging position	ᎦᏙᏍᎦ	[gadósga]  (a flexible object) (it is) (3rd/present continuous)
falling from a hanging position	ᎦᏙᏍᎦ	[gadósga]  (a flexible object) (it is) (1st/present continuous)
falling from a hanging position	ᎤᏙᏒᎢ	[ù:dósv̌:ʔi]  (a flexible object) (it is) (3rd/remote past)
falling from a hanging position	ᎦᏙᏍᎪᎢ	[gadósgó:ʔi]  (a flexible object) (it is) (3rd/habitual)
falling from a hanging position	ᎭᏙᎯ	[hadò:hi]  (a flexible object) (it is) (2nd/immediate)
falling from a hanging position	ᎤᏙᎯᏍᏗ	[u:dò:hísdi]  (a flexible object) (it is) (3rd/deverbal)
falling from an elevated position	ᎦᎶᏍᎦ	[galô:sga]  (he is) (3rd/present continuous)
falling from an elevated position	ᏥᎶᏍᎦ	[jilô:sga]  (he is) (1st/present continuous)
falling from an elevated position	ᎤᎶᏒᎢ	[ù:lô:sv̌:ʔi]  (he is) (3rd/remote past)
falling from an elevated position	ᎦᎶᏍᎪᎢ	[galô:sgó:ʔi]  (he is) (3rd/habitual)
falling from an elevated position	ᎯᎶᎯ	[hilò:hi]  (he is) (2nd/immediate)
falling from an elevated position	ᎤᎶᎯᏍᏗ	[u:lò:hísdi]  (he is) (3rd/deverbal)
falling from an upright  position	ᎦᏅᎦ	[ganv́:ga]  (he is) (3rd/present continuous)
falling from an upright  position	ᏥᏅᎦ	[jinv́:ga]  (he is) (1st/present continuous)
falling from an upright  position	ᎤᏅᏨᎢ	[ù:nv́:jv̌:ʔi]  (he is) (3rd/remote past)
falling from an upright  position	ᎦᏅᎪᎢ	[ganv́:gǒ:ʔi]  (he is) (3rd/habitual)
falling from an upright  position	ᎯᏅᎩ	[hinv̀:gi]  (he is) (2nd/immediate)
falling from an upright  position	ᎤᏅᎢᏍᏗ	[u:nvʔísdi]  (he is) (3rd/deverbal)
false teeth	ᏗᏓᏅᏙᏍᏗ	[dí:danhtosdi]  (single noun)
family	ᏚᏓᏘᎿᎥᎢ	[dù:da:tihnaʔv̋:ʔi]  (his) (single noun)
famine	ᎠᎪᎾ	[ago:na]  (single noun)
fan	ᎠᏓᏃᏲ	[adahno:yo]  (single noun)
fan	ᏗᏓᏃᏲ	[di:dahno:yo]  (plural noun)
fanning him or it	ᎯᏃᏴᎳ	[hì:no:yv̌:la] (in.)  (he is) (2nd/immediate)
fanning him or it	ᎯᏃᏴᎳ	[hihno:yv̌:la] (an.)  (he is) (2nd/immediate)
fanning him or it	ᎧᏃᏰᎭ	[kanó:yeha]  (he is) (3rd/present continuous)
fanning him or it	ᏥᏃᏰᎭ	[jì:nó:yeha]  (he is) (1st/present continuous)
fanning him or it	ᎤᏃᏰᎲᎢ	[ù:hnó:ye:hv̌:ʔi]  (he is) (3rd/remote past)
fanning him or it	ᎧᏃᏰᏍᎪᎢ	[kanó:ye:sgó:ʔi]  (he is) (3rd/habitual)
fanning him or it	ᎤᏃᏰᏗ	[u:hno:yéhdi]  (he is) (3rd/deverbal)
fanning himself	ᎠᏓᏃᏰᎭ	[à:dahnó:yeha]  (he is) (3rd/present continuous)
fanning himself	ᎦᏓᏃᏰᎭ	[gadà:nó:yeha]  (he is) (1st/present continuous)
fanning himself	ᎤᏓᏃᏰᎲᎢ	[ù:dahnó:yehv̌:ʔi]  (he is) (3rd/remote past)
fanning himself	ᎠᏓᏃᏰᏍᎪᎢ	[à:dahnó:ye:sgó:ʔi]  (he is) (3rd/habitual)
fanning himself	ᎭᏓᏃᏴᎳ	[hadahno:yv̌:la]  (he is) (2nd/immediate)
fanning himself	ᎤᏓᏃᏰᏗ	[u:dahnó:yéhdi]  (he is) (3rd/deverbal)
far	ᎢᎾ	[i̋:na] (adj/adv)
farmer	ᏗᎦᎶᎩᏍᎩ	[digalo:gi̋:sgi]  (single noun)
farmer	ᏗᏂᎶᎩᏍᎩ	[di:ni:lo:gi̋:sgi]  (plural noun)
fast	ᎠᏯᏄᎵ	[a:yanű:li] (adj/adv)
fast	ᏗᏂᏯᏄᎵ	[di:ni:yanű:li]  (plural adj/adv)
fast	ᎦᏣᏄᎵ	[ga:janű:li] (adj/adv)
fat	ᎤᎵᏦᎯᏓ	[u:li:jǒ:hí:da]  (single noun)
fat	ᎦᎵᏦᎯᏓ	[galijó:hida] (adj/adv)
fat	ᏗᎾᎵᏦᎯᏓ	[di:nalijó:hida]  (plural adj/adv)
father	ᎤᏙᏓ	[u:do:da]  (his) (single noun)
feather	ᎤᎩᏓᏟ	[u:gì:dáhli]  (single noun)
feather	ᏧᎩᏓᏟ	[ju:gì:dáhli]  (plural noun)
February	ᎧᎦᎵ	[Ka:gaʔli]  (single noun)
feeding him or it	ᎨᏠᎭ	[ge:hlóha]  (he is) (3rd/present continuous)
feeding him or it	ᏥᏰᎶᎭ	[ji:yè:lóha]  (he is) (1st/present continuous)
feeding him or it	ᎤᏪᏝᎸᎢ	[ù:we:hlálv́:ʔi]  (he is) (3rd/remote past)
feeding him or it	ᎨᏠᎰᎢ	[ge:hlóhóʔi]  (he is) (3rd/habitual)
feeding him or it	ᎯᏰᎶᎦ	[hi:ye:lò:ga]  (he is) (2nd/immediate)
feeding him or it	ᎤᏪᎵᏍᏗ	[uwelsdi]  (he is) (3rd/deverbal)
feels	ᎤᏓᏅᏔ	[ù:danhta]  (he) (3rd/present continuous)
feels	ᎠᏆᏓᏅᏔ	[à:gwadanhta]  (he) (1st/present continuous)
feels	ᎤᏓᏅᏛᎢ	[ù:danhtv̌:ʔi]  (he) (3rd/remote past)
feels	ᎤᏓᏅᏙᎢ	[ù:danhtó:ʔi]  (he) (3rd/habitual)
feels	ᏣᏓᏅᏖᏍᏗ	[jadanhté:sdi]  (he) (2nd/future progressive)
feels	ᎤᏓᏅᏓᏗᏍᏗ	[u:danhdadì:sdi]  (he) (3rd/deverbal)
female animal	ᎠᎩᏏ	[agǐ:si]  (single noun)
female animal	ᎠᏂᎩᏏ	[ani:gǐ:si]  (plural noun)
fence	ᎠᏐᏴᎢ	[à:sǒ:hyv̋:ʔi]  (single noun)
fence	ᏓᏐᏴᎢ	[dà:sǒ:hyv̋:ʔi]  (plural noun)
few	ᎢᎸᏍᎩ	[ilv̋:sgi] (adj/adv)
field	ᏠᎨᏏ	[dlo:ge̋:si]  (single noun)
field house	ᎤᎾᎳᏍᎦᎵᏗᎢ	[u:nalà:sgáhldi̋:ʔi]  (single noun)
field house	ᏧᎾᎳᏍᎦᎸᏗᎢ	[ju:na:là:sgáhldi̋:ʔi]  (plural noun)
filling	ᎠᏟᎦ	[à:dlî:ga]  (it is) (3rd/present continuous)
